Customer,Loan ID,Date Start,Paid
Freddie Jones,loan_19,22-09-2016,20140
Freddie Jones,loan_19,22-10-2016,20140
Freddie Jones,loan_19,22-11-2016,20140
Freddie Jones,loan_19,22-03-2017,20140
Freddie Jones,loan_19,22-04-2017,20140
Freddie Jones,loan_19,22-05-2017,20140
Freddie Jones,loan_19,22-06-2017,20140
Freddie Jones,loan_20,14-04-2017,20900
Freddie Jones,loan_20,14-06-2017,20900
Freddie Jones,loan_20,14-07-2017,20900
Freddie Jones,loan_20,14-09-2017,20900
Freddie Jones,loan_20,14-10-2017,20900
Freddie Jones,loan_20,14-11-2017,20900
Freddie Jones,loan_20,14-12-2017,20900
Freddie Jones,loan_20,14-01-2018,20900
Freddie Jones,loan_20,14-03-2018,20900
Freddie Jones,loan_20,14-04-2018,20900
Freddie Jones,loan_21,02-04-2018,24700
Freddie Jones,loan_21,02-07-2018,24700
Freddie Jones,loan_21,02-10-2018,24700
Freddie Jones,loan_21,02-12-2018,24700
Freddie Jones,loan_21,02-03-2019,24700
Freddie Jones,loan_21,02-04-2019,24700
Freddie Jones,loan_22,01-04-2018,24700
Freddie Jones,loan_22,01-05-2018,24700
Freddie Jones,loan_22,01-06-2018,24700
Freddie Jones,loan_22,01-07-2018,24700
Freddie Jones,loan_23,07-04-2018,17860
Freddie Jones,loan_23,07-06-2018,17860
Freddie Jones,loan_23,07-08-2018,17860
Freddie Jones,loan_23,07-09-2018,17860
Freddie Jones,loan_23,07-10-2018,17860
Freddie Jones,loan_23,07-12-2018,17860
Freddie Jones,loan_23,07-01-2019,17860
Freddie Jones,loan_23,07-02-2019,17860
Freddie Jones,loan_23,07-03-2019,17860
Freddie Jones,loan_23,07-05-2019,17860
Freddie Jones,loan_23,07-07-2019,17860
Freddie Jones,loan_23,07-08-2019,17860
Freddie Jones,loan_24,09-04-2019,17100
Freddie Jones,loan_24,09-05-2019,17100
Freddie Jones,loan_24,09-07-2019,17100
Freddie Jones,loan_24,09-08-2019,17100
Freddie Jones,loan_24,09-10-2019,17100
Freddie Jones,loan_24,09-11-2019,17100
Freddie Jones,loan_24,09-01-2020,17100
Freddie Jones,loan_24,09-02-2020,17100
Freddie Jones,loan_24,09-04-2020,17100
Freddie Jones,loan_24,09-05-2020,17100
Freddie Jones,loan_24,09-06-2020,17100
Freddie Jones,loan_24,09-09-2020,17100
Freddie Jones,loan_25,10-04-2020,17100
Freddie Jones,loan_25,10-06-2020,17100
Freddie Jones,loan_25,10-08-2020,17100
Freddie Jones,loan_25,10-09-2020,17100
Freddie Jones,loan_26,04-04-2020,21280
Freddie Jones,loan_26,04-05-2020,21280
Freddie Jones,loan_26,04-07-2020,21280
Freddie Jones,loan_26,04-08-2020,21280
Freddie Jones,loan_26,04-09-2020,21280
Freddie Jones,loan_26,04-10-2020,21280
Freddie Jones,loan_26,04-11-2020,21280
Freddie Jones,loan_26,04-12-2020,21280
Freddie Jones,loan_26,04-01-2021,21280
Freddie Jones,loan_27,05-04-2020,24700
Freddie Jones,loan_27,05-06-2020,24700
Freddie Jones,loan_27,05-08-2020,24700
Freddie Jones,loan_27,05-10-2020,24700
Freddie Jones,loan_27,05-11-2020,24700
Freddie Jones,loan_27,05-04-2021,24700
Freddie Jones,loan_27,05-05-2021,24700
Freddie Jones,loan_27,05-07-2021,24700
Freddie Jones,loan_27,05-08-2021,24700
Freddie Jones,loan_27,05-10-2021,24700
Oscar Holmes,loan_1,19-02-2010,4410
Oscar Holmes,loan_1,19-04-2010,4410
Oscar Holmes,loan_1,19-05-2010,4410
Oscar Holmes,loan_1,19-06-2010,4410
Oscar Holmes,loan_1,19-07-2010,4410
Oscar Holmes,loan_1,19-08-2010,4410
Oscar Holmes,loan_1,19-09-2010,4410
Oscar Holmes,loan_2,09-02-2010,6300
Oscar Holmes,loan_2,09-03-2010,6300
Oscar Holmes,loan_2,09-04-2010,6300
Oscar Holmes,loan_2,09-05-2010,6300
Oscar Holmes,loan_2,09-06-2010,6300
Oscar Holmes,loan_2,09-07-2010,6300
Oscar Holmes,loan_3,05-02-2010,5880
Oscar Holmes,loan_3,05-03-2010,5880
Oscar Holmes,loan_3,05-04-2010,5880
Oscar Holmes,loan_3,05-05-2010,5880
Oscar Holmes,loan_4,10-02-2010,8190
Oscar Holmes,loan_4,10-03-2010,8190
Oscar Holmes,loan_4,10-04-2010,8190
Oscar Holmes,loan_4,10-05-2010,8190
Oscar Holmes,loan_5,03-02-2010,6300
Oscar Holmes,loan_5,03-03-2010,6300
Oscar Holmes,loan_5,03-06-2010,6300
Oscar Holmes,loan_5,03-09-2010,6300
Oscar Holmes,loan_5,03-11-2010,6300
Oscar Holmes,loan_5,03-12-2010,6300
Oscar Holmes,loan_5,03-01-2011,6300
Oscar Holmes,loan_5,03-02-2011,6300
Oscar Holmes,loan_5,03-03-2011,6300
Oscar Holmes,loan_6,22-04-2010,7140
Oscar Holmes,loan_6,22-05-2010,7140
Oscar Holmes,loan_6,22-06-2010,7140
Oscar Holmes,loan_6,22-07-2010,7140
Oscar Holmes,loan_6,22-08-2010,7140
Oscar Holmes,loan_7,02-03-2010,4410
Oscar Holmes,loan_7,02-04-2010,4410
Oscar Holmes,loan_7,02-05-2010,4410
Oscar Holmes,loan_7,02-06-2010,4410
Oscar Holmes,loan_7,02-07-2010,4410
Oscar Holmes,loan_8,14-02-2010,6930
Oscar Holmes,loan_8,14-03-2010,6930
Oscar Holmes,loan_8,14-04-2010,6930
Oscar Holmes,loan_8,14-05-2010,6930
Oscar Holmes,loan_8,14-06-2010,6930
Oscar Holmes,loan_8,14-07-2010,6930
Oscar Holmes,loan_9,13-02-2010,4410
Oscar Holmes,loan_9,13-03-2010,4410
Oscar Holmes,loan_9,13-05-2010,4410
Oscar Holmes,loan_9,13-06-2010,4410
Oscar Holmes,loan_9,13-07-2010,4410
Oscar Holmes,loan_9,13-08-2010,4410
Oscar Holmes,loan_9,13-09-2010,4410
Oscar Holmes,loan_9,13-10-2010,4410
Oscar Holmes,loan_9,13-11-2010,4410
Oscar Holmes,loan_9,13-12-2010,4410
Oscar Holmes,loan_10,20-02-2010,4830
Oscar Holmes,loan_10,20-03-2010,4830
Oscar Holmes,loan_10,20-05-2010,4830
Oscar Holmes,loan_10,20-06-2010,4830
Oscar Holmes,loan_10,20-07-2010,4830
Oscar Holmes,loan_11,22-02-2010,5880
Oscar Holmes,loan_11,22-03-2010,5880
Oscar Holmes,loan_11,22-04-2010,5880
Oscar Holmes,loan_11,22-05-2010,5880
Oscar Holmes,loan_11,22-06-2010,5880
Oscar Holmes,loan_11,22-07-2010,5880
Oscar Holmes,loan_11,22-08-2010,5880
Oscar Holmes,loan_11,22-09-2010,5880
Oscar Holmes,loan_11,22-10-2010,5880
Oscar Holmes,loan_11,22-11-2010,5880
Oscar Holmes,loan_11,22-12-2010,5880
Oscar Holmes,loan_12,25-02-2010,4410
Oscar Holmes,loan_12,25-03-2010,4410
Oscar Holmes,loan_12,25-04-2010,4410
Oscar Holmes,loan_12,25-05-2010,4410
Oscar Holmes,loan_12,25-06-2010,4410
Oscar Holmes,loan_12,25-07-2010,4410
Oscar Holmes,loan_12,25-08-2010,4410
Oscar Holmes,loan_12,25-09-2010,4410
Oscar Holmes,loan_12,25-10-2010,4410
Oscar Holmes,loan_12,25-11-2010,4410
Oscar Holmes,loan_12,25-12-2010,4410
Oscar Holmes,loan_12,25-01-2011,4410
Oscar Holmes,loan_13,06-02-2011,5460
Oscar Holmes,loan_13,06-03-2011,5460
Oscar Holmes,loan_13,06-04-2011,5460
Oscar Holmes,loan_13,06-06-2011,5460
Oscar Holmes,loan_13,06-07-2011,5460
Oscar Holmes,loan_13,06-08-2011,5460
Oscar Holmes,loan_13,06-09-2011,5460
Oscar Holmes,loan_13,06-11-2011,5460
Oscar Holmes,loan_13,06-12-2011,5460
Oscar Holmes,loan_14,01-02-2011,4620
Oscar Holmes,loan_14,01-03-2011,4620
Oscar Holmes,loan_14,01-04-2011,4620
Oscar Holmes,loan_14,01-05-2011,4620
Oscar Holmes,loan_14,01-06-2011,4620
Oscar Holmes,loan_14,01-07-2011,4620
Oscar Holmes,loan_14,01-08-2011,4620
Oscar Holmes,loan_14,01-09-2011,4620
Oscar Holmes,loan_14,01-10-2011,4620
Oscar Holmes,loan_15,24-02-2011,4410
Oscar Holmes,loan_15,24-04-2011,4410
Oscar Holmes,loan_15,24-05-2011,4410
Oscar Holmes,loan_15,24-06-2011,4410
Oscar Holmes,loan_16,05-03-2011,7770
Oscar Holmes,loan_16,05-05-2011,7770
Oscar Holmes,loan_16,05-06-2011,7770
Oscar Holmes,loan_16,05-07-2011,7770
Oscar Holmes,loan_16,05-08-2011,7770
Oscar Holmes,loan_16,05-10-2011,7770
Oscar Holmes,loan_16,05-11-2011,7770
Oscar Holmes,loan_17,06-02-2011,7350
Oscar Holmes,loan_17,06-03-2011,7350
Oscar Holmes,loan_17,06-04-2011,7350
Oscar Holmes,loan_17,06-05-2011,7350
Oscar Holmes,loan_17,06-06-2011,7350
Oscar Holmes,loan_17,06-07-2011,7350
Oscar Holmes,loan_17,06-09-2011,7350
Oscar Holmes,loan_17,06-10-2011,7350
Oscar Holmes,loan_17,06-11-2011,7350
Oscar Holmes,loan_18,16-02-2011,4200
Oscar Holmes,loan_18,16-04-2011,4200
Oscar Holmes,loan_18,16-06-2011,4200
Oscar Holmes,loan_18,16-08-2011,4200
Oscar Holmes,loan_18,16-10-2011,4200
Oscar Holmes,loan_18,16-11-2011,4200
Oscar Holmes,loan_18,16-12-2011,4200
Oscar Holmes,loan_18,16-01-2012,4200
Oscar Holmes,loan_19,19-03-2011,4200
Oscar Holmes,loan_19,19-04-2011,4200
Oscar Holmes,loan_19,19-05-2011,4200
Oscar Holmes,loan_19,19-06-2011,4200
Oscar Holmes,loan_19,19-07-2011,4200
Oscar Holmes,loan_19,19-08-2011,4200
Oscar Holmes,loan_19,19-09-2011,4200
Oscar Holmes,loan_19,19-10-2011,4200
Oscar Holmes,loan_19,19-11-2011,4200
Oscar Holmes,loan_19,19-12-2011,4200
Oscar Holmes,loan_20,19-02-2011,6720
Oscar Holmes,loan_20,19-03-2011,6720
Oscar Holmes,loan_20,19-04-2011,6720
Oscar Holmes,loan_20,19-05-2011,6720
Oscar Holmes,loan_20,19-07-2011,6720
Oscar Holmes,loan_20,19-08-2011,6720
Oscar Holmes,loan_20,19-09-2011,6720
Oscar Holmes,loan_20,19-10-2011,6720
Oscar Holmes,loan_20,19-11-2011,6720
Oscar Holmes,loan_21,25-02-2011,8400
Oscar Holmes,loan_21,25-04-2011,8400
Oscar Holmes,loan_21,25-05-2011,8400
Oscar Holmes,loan_21,25-06-2011,8400
Oscar Holmes,loan_21,25-07-2011,8400
Oscar Holmes,loan_21,25-08-2011,8400
Oscar Holmes,loan_22,07-04-2011,5670
Oscar Holmes,loan_22,07-05-2011,5670
Oscar Holmes,loan_22,07-06-2011,5670
Oscar Holmes,loan_22,07-07-2011,5670
Oscar Holmes,loan_22,07-08-2011,5670
Oscar Holmes,loan_22,07-09-2011,5670
Oscar Holmes,loan_23,19-02-2011,4200
Oscar Holmes,loan_23,19-03-2011,4200
Oscar Holmes,loan_23,19-04-2011,4200
Oscar Holmes,loan_23,19-05-2011,4200
Oscar Holmes,loan_23,19-06-2011,4200
Oscar Holmes,loan_23,19-07-2011,4200
Oscar Holmes,loan_23,19-08-2011,4200
Oscar Holmes,loan_23,19-09-2011,4200
Oscar Holmes,loan_23,19-10-2011,4200
Oscar Holmes,loan_24,21-02-2011,8190
Oscar Holmes,loan_24,21-03-2011,8190
Oscar Holmes,loan_24,21-04-2011,8190
Oscar Holmes,loan_24,21-06-2011,8190
Oscar Holmes,loan_24,21-07-2011,8190
Oscar Holmes,loan_24,21-09-2011,8190
Oscar Holmes,loan_25,14-02-2011,8190
Oscar Holmes,loan_25,14-04-2011,8190
Oscar Holmes,loan_25,14-06-2011,8190
Oscar Holmes,loan_25,14-07-2011,8190
Oscar Holmes,loan_25,14-08-2011,8190
Oscar Holmes,loan_25,14-09-2011,8190
Oscar Holmes,loan_25,14-10-2011,8190
Oscar Holmes,loan_25,14-11-2011,8190
Oscar Holmes,loan_25,14-12-2011,8190
Oscar Holmes,loan_26,24-02-2011,8400
Oscar Holmes,loan_26,24-03-2011,8400
Oscar Holmes,loan_26,24-04-2011,8400
Oscar Holmes,loan_26,24-05-2011,8400
Oscar Holmes,loan_26,24-07-2011,8400
Oscar Holmes,loan_26,24-08-2011,8400
Oscar Holmes,loan_26,24-09-2011,8400
Oscar Holmes,loan_26,24-11-2011,8400
Oscar Holmes,loan_26,24-01-2012,8400
Oscar Holmes,loan_27,20-02-2011,7560
Oscar Holmes,loan_27,20-03-2011,7560
Oscar Holmes,loan_27,20-04-2011,7560
Oscar Holmes,loan_27,20-05-2011,7560
Oscar Holmes,loan_27,20-06-2011,7560
Oscar Holmes,loan_27,20-08-2011,7560
Oscar Holmes,loan_27,20-09-2011,7560
Oscar Holmes,loan_27,20-10-2011,7560
Oscar Holmes,loan_27,20-11-2011,7560
Oscar Holmes,loan_28,23-02-2011,5880
Oscar Holmes,loan_28,23-03-2011,5880
Oscar Holmes,loan_28,23-04-2011,5880
Oscar Holmes,loan_28,23-05-2011,5880
Oscar Holmes,loan_28,23-06-2011,5880
Oscar Holmes,loan_28,23-08-2011,5880
Oscar Holmes,loan_28,23-09-2011,5880
Oscar Holmes,loan_28,23-10-2011,5880
Oscar Holmes,loan_29,15-02-2011,8190
Oscar Holmes,loan_29,15-03-2011,8190
Oscar Holmes,loan_29,15-04-2011,8190
Oscar Holmes,loan_29,15-05-2011,8190
Oscar Holmes,loan_29,15-06-2011,8190
Oscar Holmes,loan_29,15-07-2011,8190
Oscar Holmes,loan_29,15-08-2011,8190
Oscar Holmes,loan_29,15-09-2011,8190
Oscar Holmes,loan_29,15-10-2011,8190
Oscar Holmes,loan_30,09-02-2011,5880
Oscar Holmes,loan_30,09-03-2011,5880
Oscar Holmes,loan_30,09-04-2011,5880
Oscar Holmes,loan_30,09-06-2011,5880
Oscar Holmes,loan_30,09-07-2011,5880
Oscar Holmes,loan_30,09-08-2011,5880
Oscar Holmes,loan_30,09-09-2011,5880
Oscar Holmes,loan_30,09-10-2011,5880
Oscar Holmes,loan_30,09-11-2011,5880
Oscar Holmes,loan_30,09-02-2012,5880
Oscar Holmes,loan_31,16-03-2011,7350
Oscar Holmes,loan_31,16-04-2011,7350
Oscar Holmes,loan_31,16-05-2011,7350
Oscar Holmes,loan_31,16-06-2011,7350
Oscar Holmes,loan_31,16-08-2011,7350
Oscar Holmes,loan_31,16-09-2011,7350
Oscar Holmes,loan_31,16-10-2011,7350
Oscar Holmes,loan_31,16-11-2011,7350
Oscar Holmes,loan_31,16-12-2011,7350
Oscar Holmes,loan_31,16-01-2012,7350
Oscar Holmes,loan_32,24-02-2011,6930
Oscar Holmes,loan_32,24-03-2011,6930
Oscar Holmes,loan_32,24-04-2011,6930
Oscar Holmes,loan_32,24-05-2011,6930
Oscar Holmes,loan_32,24-06-2011,6930
Oscar Holmes,loan_33,08-02-2011,7980
Oscar Holmes,loan_33,08-03-2011,7980
Oscar Holmes,loan_33,08-05-2011,7980
Oscar Holmes,loan_33,08-06-2011,7980
Oscar Holmes,loan_33,08-07-2011,7980
Oscar Holmes,loan_33,08-08-2011,7980
Oscar Holmes,loan_34,12-02-2011,4620
Oscar Holmes,loan_34,12-03-2011,4620
Oscar Holmes,loan_34,12-04-2011,4620
Oscar Holmes,loan_34,12-05-2011,4620
Oscar Holmes,loan_34,12-06-2011,4620
Oscar Holmes,loan_35,19-02-2011,4410
Oscar Holmes,loan_35,19-03-2011,4410
Oscar Holmes,loan_35,19-04-2011,4410
Oscar Holmes,loan_35,19-05-2011,4410
Oscar Holmes,loan_35,19-06-2011,4410
Oscar Holmes,loan_35,19-08-2011,4410
Oscar Holmes,loan_36,11-02-2011,5880
Oscar Holmes,loan_36,11-03-2011,5880
Oscar Holmes,loan_36,11-05-2011,5880
Oscar Holmes,loan_36,11-06-2011,5880
Oscar Holmes,loan_36,11-08-2011,5880
Oscar Holmes,loan_36,11-09-2011,5880
Oscar Holmes,loan_36,11-10-2011,5880
Oscar Holmes,loan_36,11-11-2011,5880
Oscar Holmes,loan_37,12-02-2011,4410
Oscar Holmes,loan_37,12-03-2011,4410
Oscar Holmes,loan_37,12-05-2011,4410
Oscar Holmes,loan_37,12-07-2011,4410
Oscar Holmes,loan_38,19-03-2011,6720
Oscar Holmes,loan_38,19-05-2011,6720
Oscar Holmes,loan_38,19-06-2011,6720
Oscar Holmes,loan_38,19-07-2011,6720
Oscar Holmes,loan_38,19-08-2011,6720
Oscar Holmes,loan_39,25-02-2011,5460
Oscar Holmes,loan_39,25-03-2011,5460
Oscar Holmes,loan_39,25-04-2011,5460
Oscar Holmes,loan_39,25-05-2011,5460
Oscar Holmes,loan_39,25-06-2011,5460
Oscar Holmes,loan_40,03-02-2011,6720
Oscar Holmes,loan_40,03-03-2011,6720
Oscar Holmes,loan_40,03-04-2011,6720
Oscar Holmes,loan_40,03-06-2011,6720
Oscar Holmes,loan_41,01-02-2011,7350
Oscar Holmes,loan_41,01-03-2011,7350
Oscar Holmes,loan_41,01-04-2011,7350
Oscar Holmes,loan_41,01-05-2011,7350
Oscar Holmes,loan_41,01-06-2011,7350
Oscar Holmes,loan_41,01-07-2011,7350
Oscar Holmes,loan_41,01-08-2011,7350
Oscar Holmes,loan_41,01-09-2011,7350
Oscar Holmes,loan_41,01-10-2011,7350
Oscar Holmes,loan_42,05-02-2011,4620
Oscar Holmes,loan_42,05-03-2011,4620
